station,datetime,cor,auto,weather,temperature,dewpoint,date_time,cloud_layers,visibility_meters,wind_speed_mps,pressure
KTLH,010023Z,,False,-RA ,24.0,23.0,2022-09-01 00:23:00+00:00,"[{'sky_cover': 1, 'altitude_ft': 1000, 'cumulonimbus': 0}, {'sky_cover': 1, 'altitude_ft': 2400, 'cumulonimbus': 0}, {'sky_cover': 3, 'altitude_ft': 3000, 'cumulonimbus': 0}, {'sky_cover': 5, 'altitude_ft': 9000, 'cumulonimbus': 0}, {'sky_cover': 5, 'altitude_ft': 25000, 'cumulonimbus': 0}]",16093.0,2.57,1014.22
KTLH,010023Z,,False,-RA ,24.0,23.0,2022-09-01 00:23:00+00:00,"[{'sky_cover': 1, 'altitude_ft': 1000, 'cumulonimbus': 0}, {'sky_cover': 1, 'altitude_ft': 2400, 'cumulonimbus': 0}, {'sky_cover': 3, 'altitude_ft': 3000, 'cumulonimbus': 0}, {'sky_cover': 5, 'altitude_ft': 9000, 'cumulonimbus': 0}, {'sky_cover': 5, 'altitude_ft': 25000, 'cumulonimbus': 0}]",16093.0,2.57,1014.22
KTLH,010023Z,,False,-RA ,24.0,23.0,2022-09-01 00:23:00+00:00,"[{'sky_cover': 1, 'altitude_ft': 1000, 'cumulonimbus': 0}, {'sky_cover': 1, 'altitude_ft': 2400, 'cumulonimbus': 0}, {'sky_cover': 3, 'altitude_ft': 3000, 'cumulonimbus': 0}, {'sky_cover': 5, 'altitude_ft': 9000, 'cumulonimbus': 0}, {'sky_cover': 5, 'altitude_ft': 25000, 'cumulonimbus': 0}]",16093.0,2.57,1014.22
KTLH,010023Z,,False,-RA ,24.0,23.0,2022-09-01 00:23:00+00:00,"[{'sky_cover': 1, 'altitude_ft': 1000, 'cumulonimbus': 0}, {'sky_cover': 1, 'altitude_ft': 2400, 'cumulonimbus': 0}, {'sky_cover': 3, 'altitude_ft': 3000, 'cumulonimbus': 0}, {'sky_cover': 5, 'altitude_ft': 9000, 'cumulonimbus': 0}, {'sky_cover': 5, 'altitude_ft': 25000, 'cumulonimbus': 0}]",16093.0,2.57,1014.22
KTLH,010023Z,,False,-RA ,24.0,23.0,2022-09-01 00:23:00+00:00,"[{'sky_cover': 1, 'altitude_ft': 1000, 'cumulonimbus': 0}, {'sky_cover': 1, 'altitude_ft': 2400, 'cumulonimbus': 0}, {'sky_cover': 3, 'altitude_ft': 3000, 'cumulonimbus': 0}, {'sky_cover': 5, 'altitude_ft': 9000, 'cumulonimbus': 0}, {'sky_cover': 5, 'altitude_ft': 25000, 'cumulonimbus': 0}]",16093.0,2.57,1014.22
KTMA,312355Z,,False,,26.0,23.0,2022-08-31 23:55:00+00:00,[],16093.0,10.29,1014.22
KTMA,312355Z,,False,,26.0,23.0,2022-08-31 23:55:00+00:00,[],16093.0,10.29,1014.22
KTMA,312355Z,,False,,26.0,23.0,2022-08-31 23:55:00+00:00,[],16093.0,10.29,1014.22
KTMA,312355Z,,False,,26.0,23.0,2022-08-31 23:55:00+00:00,[],16093.0,10.29,1014.22
KTMA,312355Z,,False,,26.0,23.0,2022-08-31 23:55:00+00:00,[],16093.0,10.29,1014.22
KTMA,312355Z,,False,,26.0,23.0,2022-08-31 23:55:00+00:00,[],16093.0,10.29,1014.22
KTMA,312355Z,,False,,26.0,23.0,2022-08-31 23:55:00+00:00,[],16093.0,10.29,1014.22
KTMA,312355Z,,False,,26.0,23.0,2022-08-31 23:55:00+00:00,[],16093.0,10.29,1014.22
KTMA,010015Z,,False,,26.0,23.0,2022-09-01 00:15:00+00:00,[],16093.0,11.32,1014.56
KTMA,010015Z,,False,,26.0,23.0,2022-09-01 00:15:00+00:00,[],16093.0,11.32,1014.56
KTMA,010015Z,,False,,26.0,23.0,2022-09-01 00:15:00+00:00,[],16093.0,11.32,1014.56
KTMA,010015Z,,False,,26.0,23.0,2022-09-01 00:15:00+00:00,[],16093.0,11.32,1014.56
KTMA,010015Z,,False,,26.0,23.0,2022-09-01 00:15:00+00:00,[],16093.0,11.32,1014.56
KTMA,010015Z,,False,,26.0,23.0,2022-09-01 00:15:00+00:00,[],16093.0,11.32,1014.56
KTMA,010015Z,,False,,26.0,23.0,2022-09-01 00:15:00+00:00,[],16093.0,11.32,1014.56
KTMA,010015Z,,False,,26.0,23.0,2022-09-01 00:15:00+00:00,[],16093.0,11.32,1014.56
KTMA,010035Z,,False,,26.0,23.0,2022-09-01 00:35:00+00:00,[],16093.0,10.8,1014.56
KTMA,010035Z,,False,,26.0,23.0,2022-09-01 00:35:00+00:00,[],16093.0,10.8,1014.56
KTMA,010035Z,,False,,26.0,23.0,2022-09-01 00:35:00+00:00,[],16093.0,10.8,1014.56
KTMA,010035Z,,False,,26.0,23.0,2022-09-01 00:35:00+00:00,[],16093.0,10.8,1014.56
KTMA,010035Z,,False,,26.0,23.0,2022-09-01 00:35:00+00:00,[],16093.0,10.8,1014.56
KTMA,010035Z,,False,,26.0,23.0,2022-09-01 00:35:00+00:00,[],16093.0,10.8,1014.56
KTMA,010035Z,,False,,26.0,23.0,2022-09-01 00:35:00+00:00,[],16093.0,10.8,1014.56
KTMA,010035Z,,False,,26.0,23.0,2022-09-01 00:35:00+00:00,[],16093.0,10.8,1014.56
KTMB,312353Z,,False,SCT,,,2022-08-31 23:53:00+00:00,[],16093.0,0.0,
KTMB,312353Z,,False,SCT,,,2022-08-31 23:53:00+00:00,[],16093.0,0.0,
KTMB,312353Z,,False,SCT,,,2022-08-31 23:53:00+00:00,[],16093.0,0.0,
KTMB,312353Z,,False,SCT,,,2022-08-31 23:53:00+00:00,[],16093.0,0.0,
KTMB,312353Z,,False,SCT,,,2022-08-31 23:53:00+00:00,[],16093.0,0.0,
KTME,312355Z,,False,CLR ,27.0,-34.0,2022-08-31 23:55:00+00:00,[],11265.0,0.0,1014.9
KTME,312355Z,,False,CLR ,27.0,-34.0,2022-08-31 23:55:00+00:00,[],11265.0,0.0,1014.9
KTME,312355Z,,False,CLR ,27.0,-34.0,2022-08-31 23:55:00+00:00,[],11265.0,0.0,1014.9
KTME,312355Z,,False,CLR ,27.0,-34.0,2022-08-31 23:55:00+00:00,[],11265.0,0.0,1014.9
KTME,312355Z,,False,CLR ,27.0,-34.0,2022-08-31 23:55:00+00:00,[],11265.0,0.0,1014.9
KTME,312355Z,,False,CLR ,27.0,-34.0,2022-08-31 23:55:00+00:00,[],11265.0,0.0,1014.9
KTME,312355Z,,False,CLR ,27.0,-34.0,2022-08-31 23:55:00+00:00,[],11265.0,0.0,1014.9
KTME,312355Z,,False,CLR ,27.0,-34.0,2022-08-31 23:55:00+00:00,[],11265.0,0.0,1014.9
KTME,010015Z,,False,CLR ,27.0,-22.0,2022-09-01 00:15:00+00:00,[],11265.0,0.0,1014.9
KTME,010015Z,,False,CLR ,27.0,-22.0,2022-09-01 00:15:00+00:00,[],11265.0,0.0,1014.9
KTME,010015Z,,False,CLR ,27.0,-22.0,2022-09-01 00:15:00+00:00,[],11265.0,0.0,1014.9
KTME,010015Z,,False,CLR ,27.0,-22.0,2022-09-01 00:15:00+00:00,[],11265.0,0.0,1014.9
KTME,010015Z,,False,CLR ,27.0,-22.0,2022-09-01 00:15:00+00:00,[],11265.0,0.0,1014.9
KTME,010015Z,,False,CLR ,27.0,-22.0,2022-09-01 00:15:00+00:00,[],11265.0,0.0,1014.9
KTME,010015Z,,False,CLR ,27.0,-22.0,2022-09-01 00:15:00+00:00,[],11265.0,0.0,1014.9
KTME,010015Z,,False,CLR ,27.0,-22.0,2022-09-01 00:15:00+00:00,[],11265.0,0.0,1014.9
KTME,010035Z,,False,CLR ,27.0,-30.0,2022-09-01 00:35:00+00:00,[],12874.0,0.0,1014.9
KTME,010035Z,,False,CLR ,27.0,-30.0,2022-09-01 00:35:00+00:00,[],12874.0,0.0,1014.9
KTME,010035Z,,False,CLR ,27.0,-30.0,2022-09-01 00:35:00+00:00,[],12874.0,0.0,1014.9
KTME,010035Z,,False,CLR ,27.0,-30.0,2022-09-01 00:35:00+00:00,[],12874.0,0.0,1014.9
KTME,010035Z,,False,CLR ,27.0,-30.0,2022-09-01 00:35:00+00:00,[],12874.0,0.0,1014.9
KTME,010035Z,,False,CLR ,27.0,-30.0,2022-09-01 00:35:00+00:00,[],12874.0,0.0,1014.9
KTME,010035Z,,False,CLR ,27.0,-30.0,2022-09-01 00:35:00+00:00,[],12874.0,0.0,1014.9
KTME,010035Z,,False,CLR ,27.0,-30.0,2022-09-01 00:35:00+00:00,[],12874.0,0.0,1014.9
KTMK,312355Z,,False,BKN,,,2022-08-31 23:55:00+00:00,[],16093.0,14.4,
KTMK,312355Z,,False,BKN,,,2022-08-31 23:55:00+00:00,[],16093.0,14.4,
KTMK,312355Z,,False,BKN,,,2022-08-31 23:55:00+00:00,[],16093.0,14.4,
KTMK,312355Z,,False,BKN,,,2022-08-31 23:55:00+00:00,[],16093.0,14.4,
KTMK,312355Z,,False,BKN,,,2022-08-31 23:55:00+00:00,[],16093.0,14.4,
KTMK,010015Z,,False,OVC,,,2022-09-01 00:15:00+00:00,[],16093.0,14.92,
KTMK,010015Z,,False,OVC,,,2022-09-01 00:15:00+00:00,[],16093.0,14.92,
KTMK,010015Z,,False,OVC,,,2022-09-01 00:15:00+00:00,[],16093.0,14.92,
KTMK,010015Z,,False,OVC,,,2022-09-01 00:15:00+00:00,[],16093.0,14.92,
KTMK,010015Z,,False,OVC,,,2022-09-01 00:15:00+00:00,[],16093.0,14.92,
KTMK,010035Z,,False,BKN,,,2022-09-01 00:35:00+00:00,[],16093.0,14.92,
KTMK,010035Z,,False,BKN,,,2022-09-01 00:35:00+00:00,[],16093.0,14.92,
KTMK,010035Z,,False,BKN,,,2022-09-01 00:35:00+00:00,[],16093.0,14.92,
KTMK,010035Z,,False,BKN,,,2022-09-01 00:35:00+00:00,[],16093.0,14.92,
KTMK,010035Z,,False,BKN,,,2022-09-01 00:35:00+00:00,[],16093.0,14.92,
KTMT,312355Z,,False,CLR ,,,2022-08-31 23:55:00+00:00,[],16093.0,14.4,1022.35
KTMT,312355Z,,False,CLR ,,,2022-08-31 23:55:00+00:00,[],16093.0,14.4,1022.35
KTMT,312355Z,,False,CLR ,,,2022-08-31 23:55:00+00:00,[],16093.0,14.4,1022.35
KTMT,010015Z,,False,CLR ,,,2022-09-01 00:15:00+00:00,[],16093.0,14.92,1022.35
KTMT,010015Z,,False,CLR ,,,2022-09-01 00:15:00+00:00,[],16093.0,14.92,1022.35
KTMT,010015Z,,False,CLR ,,,2022-09-01 00:15:00+00:00,[],16093.0,14.92,1022.35
KTMT,010035Z,,False,CLR ,,,2022-09-01 00:35:00+00:00,[],16093.0,12.86,1022.35
KTMT,010035Z,,False,CLR ,,,2022-09-01 00:35:00+00:00,[],16093.0,12.86,1022.35
KTMT,010035Z,,False,CLR ,,,2022-09-01 00:35:00+00:00,[],16093.0,12.86,1022.35
KTNB,312350Z,,False,CLR ,20.0,12.0,2022-08-31 23:50:00+00:00,[],16093.0,15.43,1019.64
KTNB,312350Z,,False,CLR ,20.0,12.0,2022-08-31 23:50:00+00:00,[],16093.0,15.43,1019.64
KTNB,312350Z,,False,CLR ,20.0,12.0,2022-08-31 23:50:00+00:00,[],16093.0,15.43,1019.64
KTNB,312350Z,,False,CLR ,20.0,12.0,2022-08-31 23:50:00+00:00,[],16093.0,15.43,1019.64
KTNB,010010Z,,False,CLR ,18.0,13.0,2022-09-01 00:10:00+00:00,[],16093.0,0.0,1019.98
KTNB,010010Z,,False,CLR ,18.0,13.0,2022-09-01 00:10:00+00:00,[],16093.0,0.0,1019.98
KTNB,010010Z,,False,CLR ,18.0,13.0,2022-09-01 00:10:00+00:00,[],16093.0,0.0,1019.98
KTNB,010010Z,,False,CLR ,18.0,13.0,2022-09-01 00:10:00+00:00,[],16093.0,0.0,1019.98
KTNB,010030Z,,False,CLR ,18.0,13.0,2022-09-01 00:30:00+00:00,[],16093.0,0.0,1019.98
KTNB,010030Z,,False,CLR ,18.0,13.0,2022-09-01 00:30:00+00:00,[],16093.0,0.0,1019.98
KTNB,010030Z,,False,CLR ,18.0,13.0,2022-09-01 00:30:00+00:00,[],16093.0,0.0,1019.98
KTNB,010030Z,,False,CLR ,18.0,13.0,2022-09-01 00:30:00+00:00,[],16093.0,0.0,1019.98
KTNU,312355Z,,False,CLR ,28.0,16.0,2022-08-31 23:55:00+00:00,[],16093.0,0.0,1015.92
KTNU,312355Z,,False,CLR ,28.0,16.0,2022-08-31 23:55:00+00:00,[],16093.0,0.0,1015.92
KTNU,312355Z,,False,CLR ,28.0,16.0,2022-08-31 23:55:00+00:00,[],16093.0,0.0,1015.92
KTNU,312355Z,,False,CLR ,28.0,16.0,2022-08-31 23:55:00+00:00,[],16093.0,0.0,1015.92
KTNU,312355Z,,False,CLR ,28.0,16.0,2022-08-31 23:55:00+00:00,[],16093.0,0.0,1015.92
KTNU,010015Z,,False,CLR ,28.0,16.0,2022-09-01 00:15:00+00:00,[],16093.0,0.0,1015.92
KTNU,010015Z,,False,CLR ,28.0,16.0,2022-09-01 00:15:00+00:00,[],16093.0,0.0,1015.92
KTNU,010015Z,,False,CLR ,28.0,16.0,2022-09-01 00:15:00+00:00,[],16093.0,0.0,1015.92
KTNU,010015Z,,False,CLR ,28.0,16.0,2022-09-01 00:15:00+00:00,[],16093.0,0.0,1015.92
KTNU,010015Z,,False,CLR ,28.0,16.0,2022-09-01 00:15:00+00:00,[],16093.0,0.0,1015.92
KTNU,010035Z,,False,CLR ,27.0,16.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1016.26
KTNU,010035Z,,False,CLR ,27.0,16.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1016.26
KTNU,010035Z,,False,CLR ,27.0,16.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1016.26
KTNU,010035Z,,False,CLR ,27.0,16.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1016.26
KTNU,010035Z,,False,CLR ,27.0,16.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1016.26
KTOA,312357Z,,False,SKC ,33.0,7.0,2022-08-31 23:57:00+00:00,[],16093.0,12.86,1006.77
KTOA,312357Z,,False,SKC ,33.0,7.0,2022-08-31 23:57:00+00:00,[],16093.0,12.86,1006.77
KTOA,312357Z,,False,SKC ,33.0,7.0,2022-08-31 23:57:00+00:00,[],16093.0,12.86,1006.77
KTOA,312357Z,,False,SKC ,33.0,7.0,2022-08-31 23:57:00+00:00,[],16093.0,12.86,1006.77
KTOA,312357Z,,False,SKC ,33.0,7.0,2022-08-31 23:57:00+00:00,[],16093.0,12.86,1006.77
KTOB,312355Z,,False,CLR ,25.0,19.0,2022-08-31 23:55:00+00:00,[],16093.0,12.35,1015.92
KTOB,312355Z,,False,CLR ,25.0,19.0,2022-08-31 23:55:00+00:00,[],16093.0,12.35,1015.92
KTOB,312355Z,,False,CLR ,25.0,19.0,2022-08-31 23:55:00+00:00,[],16093.0,12.35,1015.92
KTOB,312355Z,,False,CLR ,25.0,19.0,2022-08-31 23:55:00+00:00,[],16093.0,12.35,1015.92
KTOB,312355Z,,False,CLR ,25.0,19.0,2022-08-31 23:55:00+00:00,[],16093.0,12.35,1015.92
KTOB,010015Z,,False,CLR ,24.0,19.0,2022-09-01 00:15:00+00:00,[],16093.0,12.35,1015.92
KTOB,010015Z,,False,CLR ,24.0,19.0,2022-09-01 00:15:00+00:00,[],16093.0,12.35,1015.92
KTOB,010015Z,,False,CLR ,24.0,19.0,2022-09-01 00:15:00+00:00,[],16093.0,12.35,1015.92
KTOB,010015Z,,False,CLR ,24.0,19.0,2022-09-01 00:15:00+00:00,[],16093.0,12.35,1015.92
KTOB,010015Z,,False,CLR ,24.0,19.0,2022-09-01 00:15:00+00:00,[],16093.0,12.35,1015.92
KTOB,010035Z,,False,CLR ,23.0,19.0,2022-09-01 00:35:00+00:00,[],11265.0,11.83,1015.92
KTOB,010035Z,,False,CLR ,23.0,19.0,2022-09-01 00:35:00+00:00,[],11265.0,11.83,1015.92
KTOB,010035Z,,False,CLR ,23.0,19.0,2022-09-01 00:35:00+00:00,[],11265.0,11.83,1015.92
KTOB,010035Z,,False,CLR ,23.0,19.0,2022-09-01 00:35:00+00:00,[],11265.0,11.83,1015.92
KTOB,010035Z,,False,CLR ,23.0,19.0,2022-09-01 00:35:00+00:00,[],11265.0,11.83,1015.92
KTOC,312355Z,,False,SCT,,,2022-08-31 23:55:00+00:00,[],16093.0,0.0,
KTOC,312355Z,,False,SCT,,,2022-08-31 23:55:00+00:00,[],16093.0,0.0,
KTOC,312355Z,,False,SCT,,,2022-08-31 23:55:00+00:00,[],16093.0,0.0,
KTOC,312355Z,,False,SCT,,,2022-08-31 23:55:00+00:00,[],16093.0,0.0,
KTOC,010015Z,,False,CLR ,26.0,22.0,2022-09-01 00:15:00+00:00,[],16093.0,11.32,1014.9
KTOC,010015Z,,False,CLR ,26.0,22.0,2022-09-01 00:15:00+00:00,[],16093.0,11.32,1014.9
KTOC,010015Z,,False,CLR ,26.0,22.0,2022-09-01 00:15:00+00:00,[],16093.0,11.32,1014.9
KTOC,010015Z,,False,CLR ,26.0,22.0,2022-09-01 00:15:00+00:00,[],16093.0,11.32,1014.9
KTOC,010035Z,,False,CLR ,25.0,22.0,2022-09-01 00:35:00+00:00,[],16093.0,11.32,1015.24
KTOC,010035Z,,False,CLR ,25.0,22.0,2022-09-01 00:35:00+00:00,[],16093.0,11.32,1015.24
KTOC,010035Z,,False,CLR ,25.0,22.0,2022-09-01 00:35:00+00:00,[],16093.0,11.32,1015.24
KTOC,010035Z,,False,CLR ,25.0,22.0,2022-09-01 00:35:00+00:00,[],16093.0,11.32,1015.24
KTOI,312353Z,,False,CLR ,31.0,21.0,2022-08-31 23:53:00+00:00,[],16093.0,1.03,1013.89
KTOI,312353Z,,False,CLR ,31.0,21.0,2022-08-31 23:53:00+00:00,[],16093.0,1.03,1013.89
KTOI,312353Z,,False,CLR ,31.0,21.0,2022-08-31 23:53:00+00:00,[],16093.0,1.03,1013.89
KTOI,312353Z,,False,CLR ,31.0,21.0,2022-08-31 23:53:00+00:00,[],16093.0,1.03,1013.89
KTOI,312353Z,,False,CLR ,31.0,21.0,2022-08-31 23:53:00+00:00,[],16093.0,1.03,1013.89
KTOI,312353Z,,False,CLR ,31.0,21.0,2022-08-31 23:53:00+00:00,[],16093.0,1.03,1013.89
KTOI,312353Z,,False,CLR ,31.0,21.0,2022-08-31 23:53:00+00:00,[],16093.0,1.03,1013.89
KTOL,312352Z,,False,CLR ,26.0,14.0,2022-08-31 23:52:00+00:00,[],16093.0,13.38,1013.89
KTOL,312352Z,,False,CLR ,26.0,14.0,2022-08-31 23:52:00+00:00,[],16093.0,13.38,1013.89
KTOL,312352Z,,False,CLR ,26.0,14.0,2022-08-31 23:52:00+00:00,[],16093.0,13.38,1013.89
KTOL,312352Z,,False,CLR ,26.0,14.0,2022-08-31 23:52:00+00:00,[],16093.0,13.38,1013.89
KTOL,312352Z,,False,CLR ,26.0,14.0,2022-08-31 23:52:00+00:00,[],16093.0,13.38,1013.89
KTOL,312352Z,,False,CLR ,26.0,14.0,2022-08-31 23:52:00+00:00,[],16093.0,13.38,1013.89
KTOP,312353Z,,False,CLR ,31.0,14.0,2022-08-31 23:53:00+00:00,[],16093.0,9.26,1016.93
KTOP,312353Z,,False,CLR ,31.0,14.0,2022-08-31 23:53:00+00:00,[],16093.0,9.26,1016.93
KTOP,312353Z,,False,CLR ,31.0,14.0,2022-08-31 23:53:00+00:00,[],16093.0,9.26,1016.93
KTOP,312353Z,,False,CLR ,31.0,14.0,2022-08-31 23:53:00+00:00,[],16093.0,9.26,1016.93
KTOR,312353Z,,False,CLR ,28.0,11.0,2022-08-31 23:53:00+00:00,[],16093.0,8.75,1019.98
KTOR,312353Z,,False,CLR ,28.0,11.0,2022-08-31 23:53:00+00:00,[],16093.0,8.75,1019.98
KTOR,312353Z,,False,CLR ,28.0,11.0,2022-08-31 23:53:00+00:00,[],16093.0,8.75,1019.98
KTOR,312353Z,,False,CLR ,28.0,11.0,2022-08-31 23:53:00+00:00,[],16093.0,8.75,1019.98
KTOR,312353Z,,False,CLR ,28.0,11.0,2022-08-31 23:53:00+00:00,[],16093.0,8.75,1019.98
KTPA,312353Z,,False,SCT,,,2022-08-31 23:53:00+00:00,[],16093.0,7.2,
KTPA,312353Z,,False,SCT,,,2022-08-31 23:53:00+00:00,[],16093.0,7.2,
KTPA,312353Z,,False,SCT,,,2022-08-31 23:53:00+00:00,[],16093.0,7.2,
KTPA,312353Z,,False,SCT,,,2022-08-31 23:53:00+00:00,[],16093.0,7.2,
KTPA,312353Z,,False,SCT,,,2022-08-31 23:53:00+00:00,[],16093.0,7.2,
KTPH,312356Z,,False,CLR ,34.0,0.0,2022-08-30 23:56:00+00:00,[],16093.0,12.86,1021.34
KTPH,312356Z,,False,CLR ,34.0,0.0,2022-08-30 23:56:00+00:00,[],16093.0,12.86,1021.34
KTPH,312356Z,,False,CLR ,34.0,0.0,2022-08-31 23:56:00+00:00,[],16093.0,12.86,1021.34
KTPH,312356Z,,False,CLR ,34.0,0.0,2022-08-31 23:56:00+00:00,[],16093.0,12.86,1021.34
KTPH,312356Z,,False,CLR ,34.0,0.0,2022-08-31 23:56:00+00:00,[],16093.0,12.86,1021.34
KTPH,312356Z,,False,CLR ,34.0,0.0,2022-08-31 23:56:00+00:00,[],16093.0,12.86,1021.34
KTPL,312351Z,,False,CLR ,30.0,22.0,2022-08-31 23:51:00+00:00,[],16093.0,4.63,1016.26
KTPL,312351Z,,False,CLR ,30.0,22.0,2022-08-31 23:51:00+00:00,[],16093.0,4.63,1016.26
KTPL,312351Z,,False,CLR ,30.0,22.0,2022-08-31 23:51:00+00:00,[],16093.0,4.63,1016.26
KTPL,312351Z,,False,CLR ,30.0,22.0,2022-08-31 23:51:00+00:00,[],16093.0,4.63,1016.26
KTPL,312351Z,,False,CLR ,30.0,22.0,2022-08-31 23:51:00+00:00,[],16093.0,4.63,1016.26
KTQE,312354Z,,False,CLR ,30.0,19.0,2022-08-31 23:54:00+00:00,[],16093.0,8.75,1014.22
KTQE,312354Z,,False,CLR ,30.0,19.0,2022-08-31 23:54:00+00:00,[],16093.0,8.75,1014.22
KTQE,312354Z,,False,CLR ,30.0,19.0,2022-08-31 23:54:00+00:00,[],16093.0,8.75,1014.22
KTQE,312354Z,,False,CLR ,30.0,19.0,2022-08-31 23:54:00+00:00,[],16093.0,8.75,1014.22
KTQE,312354Z,,False,CLR ,30.0,19.0,2022-08-31 23:54:00+00:00,[],16093.0,8.75,1014.22
KTQH,312355Z,,False,CLR ,31.0,13.0,2022-08-31 23:55:00+00:00,[],16093.0,0.0,1016.26
KTQH,312355Z,,False,CLR ,31.0,13.0,2022-08-31 23:55:00+00:00,[],16093.0,0.0,1016.26
KTQH,312355Z,,False,CLR ,31.0,13.0,2022-08-31 23:55:00+00:00,[],16093.0,0.0,1016.26
KTQH,010015Z,,False,CLR ,30.0,13.0,2022-09-01 00:15:00+00:00,[],16093.0,0.0,1016.59
KTQH,010015Z,,False,CLR ,30.0,13.0,2022-09-01 00:15:00+00:00,[],16093.0,0.0,1016.59
KTQH,010015Z,,False,CLR ,30.0,13.0,2022-09-01 00:15:00+00:00,[],16093.0,0.0,1016.59
KTQH,010035Z,,False,CLR ,28.0,14.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1016.26
KTQH,010035Z,,False,CLR ,28.0,14.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1016.26
KTQH,010035Z,,False,CLR ,28.0,14.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1016.26
KTQK,312350Z,,False,SCT,,,2022-08-31 23:50:00+00:00,[],16093.0,12.35,
KTQK,312350Z,,False,SCT,,,2022-08-31 23:50:00+00:00,[],16093.0,12.35,
KTQK,312350Z,,False,SCT,,,2022-08-31 23:50:00+00:00,[],16093.0,12.35,
KTQK,010010Z,,False,BKN,,,2022-09-01 00:10:00+00:00,[],16093.0,0.51,
KTQK,010010Z,,False,BKN,,,2022-09-01 00:10:00+00:00,[],16093.0,0.51,
KTQK,010010Z,,False,BKN,,,2022-09-01 00:10:00+00:00,[],16093.0,0.51,
KTQK,010030Z,,False,BKN,,,2022-09-01 00:30:00+00:00,[],16093.0,1.03,
KTQK,010030Z,,False,BKN,,,2022-09-01 00:30:00+00:00,[],16093.0,1.03,
KTQK,010030Z,,False,BKN,,,2022-09-01 00:30:00+00:00,[],16093.0,1.03,
KTQV,312355Z,,False,CLR ,27.0,15.0,2022-08-30 23:55:00+00:00,[],16093.0,16.98,1013.89
KTQV,312355Z,,False,CLR ,27.0,15.0,2022-08-31 23:55:00+00:00,[],16093.0,16.98,1013.89
KTQV,312355Z,,False,CLR ,27.0,15.0,2022-08-31 23:55:00+00:00,[],16093.0,16.98,1013.89
KTQV,312355Z,,False,CLR ,27.0,15.0,2022-08-31 23:55:00+00:00,[],16093.0,16.98,1013.89
KTQV,010015Z,,False,CLR ,27.0,15.0,2022-09-01 00:15:00+00:00,[],11265.0,0.0,1014.22
KTQV,010015Z,,False,CLR ,27.0,15.0,2022-09-01 00:15:00+00:00,[],11265.0,0.0,1014.22
KTQV,010015Z,,False,CLR ,27.0,15.0,2022-09-01 00:15:00+00:00,[],11265.0,0.0,1014.22
KTQV,010015Z,,False,CLR ,27.0,15.0,2022-09-01 00:15:00+00:00,[],11265.0,0.0,1014.22
KTQV,010035Z,,False,CLR ,27.0,15.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1014.22
KTQV,010035Z,,False,CLR ,27.0,15.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1014.22
KTQV,010035Z,,False,CLR ,27.0,15.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1014.22
KTQV,010035Z,,False,CLR ,27.0,15.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1014.22
KTRI,312353Z,,False,FEW,,,2022-08-31 23:53:00+00:00,[],16093.0,16.98,
KTRI,312353Z,,False,FEW,,,2022-08-31 23:53:00+00:00,[],16093.0,16.98,
KTRI,312353Z,,False,FEW,,,2022-08-31 23:53:00+00:00,[],16093.0,16.98,
KTRI,312353Z,,False,FEW,,,2022-08-31 23:53:00+00:00,[],16093.0,16.98,
KTRI,312353Z,,False,FEW,,,2022-08-31 23:53:00+00:00,[],16093.0,16.98,
KTRK,312345Z,,False,CLR ,30.0,0.0,2022-08-31 23:45:00+00:00,[],16093.0,11.83,1024.72
KTRK,312345Z,,False,CLR ,30.0,0.0,2022-08-31 23:45:00+00:00,[],16093.0,11.83,1024.72
KTRK,312345Z,,False,CLR ,30.0,0.0,2022-08-31 23:45:00+00:00,[],16093.0,11.83,1024.72
KTRK,312345Z,,False,CLR ,30.0,0.0,2022-08-31 23:45:00+00:00,[],16093.0,11.83,1024.72
KTRK,312345Z,,False,CLR ,30.0,0.0,2022-08-31 23:45:00+00:00,[],16093.0,11.83,1024.72
KTRK,312345Z,,False,CLR ,30.0,0.0,2022-08-31 23:45:00+00:00,[],16093.0,11.83,1024.72
KTRL,312353Z,,False,CLR ,31.0,22.0,2022-08-31 23:53:00+00:00,[],16093.0,10.29,1015.58
KTRL,312353Z,,False,CLR ,31.0,22.0,2022-08-31 23:53:00+00:00,[],16093.0,10.29,1015.58
KTRL,312353Z,,False,CLR ,31.0,22.0,2022-08-31 23:53:00+00:00,[],16093.0,10.29,1015.58
KTRL,312353Z,,False,CLR ,31.0,22.0,2022-08-31 23:53:00+00:00,[],16093.0,10.29,1015.58
KTRL,312353Z,,False,CLR ,31.0,22.0,2022-08-31 23:53:00+00:00,[],16093.0,10.29,1015.58
